Id,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,hybrid_neg,hybrid_neu,hybrid_pos,hybrid_compound,hybrid_sentiment,confidence,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
167,0.0,0.657,0.343,0.9098,0.0016492152,0.028126474,0.9702243,0.0011544507,0.21678853,0.78205705,0.9509425,Positive,0.78205705,B003TQQKFQ,A2QHQM3HHFUSHG,Catherine Lea,2,3,5,1334102400,Best Stuff Ever,"Used this in Moroccan recipes, as a syrup in a brilliant mixed beverage and as a swirled topping on sliced oranges soaked in orange water.  Wonderful, wonderful stuff!"
168,0.05,0.905,0.045,-0.1154,0.9482189,0.04690355,0.004877546,0.6787532,0.30433246,0.016914282,-0.6949589,Negative,0.6787532,B007B9J6G2,A34YK0ZTWOR858,NikkiBast,1,1,1,1345420800,Very Low quality,"I don't know how long these sat on the back of a shelf somewhere, but they were so old that they wouldn't cook.  I had to throw half of them out, because the skins were damaged, a clear sign of dried beans past their prime.  I can't even return these or ask for a refund, because food is not returnable.  Will find a different brand to use.  For now, I have about fifty servings of beans to throw away."
169,0.186,0.74,0.074,-0.5283,0.9343901,0.05704219,0.008567596,0.7098731,0.26192954,0.028197316,-0.80656576,Negative,0.7098731,B0064KO0BU,A34D61RQILOKIJ,TampaBayGal,1,1,1,1350086400,Not Banana Runts,"Besides being smaller than runts, they look the same and have the same consistency.  Unfortunately, they taste nothing like banana runts...nor do they even taste good.  Yucky stuff.  Trying to return with vendor."
170,0.141,0.832,0.028,-0.7721,0.69411033,0.26396176,0.04192794,0.5281772,0.43437323,0.03774956,-0.6881577,Negative,0.5281772,B0064KO0BU,AAV3AEI6YSYA2,sue,0,0,3,1345766400,Banana Heads Not Banana Runts,"The item over all was fine, but the Banana Heads are not just like Banana Runts they are alot smaller. Also when I received the item, the packaging was not great. The Banana Heads had come open during shipping and were all over the packing envelope."
171,0.0,0.854,0.146,0.6476,0.0017671342,0.0575755,0.9406573,0.0012369939,0.29650283,0.70226014,0.85150313,Positive,0.70226014,B0064KO0BU,A104Y49ZQ4CYJ2,"H. Adams ""hollya""",0,0,5,1344816000,Worked great!,"I purchased as a giveaway for a baby shower with Jungle theme! They worked out perfect for 25 small bags of candy. I purchased 5#. If you want more than 25 small bags, I would purchase a larger bag."
172,0.04,0.844,0.116,0.6808,0.005957363,0.048739333,0.94530326,0.016170155,0.2873175,0.6965123,0.8617821,Positive,0.6965123,B001IUKD76,A2KVCXTQVN18KI,"A. Martin ""tony_fourbu""",3,3,5,1283299200,Ricore forever,"I have drunk Ricore since my mother allowed be to drink caffeine. I love this stuff in milk.<br />It's much smoother and tastier than instant coffee with milk. I am French and live in the US,<br />and bring back boxes of Ricore at every opportunity. Savora is another hidden gem you can bring<br />back. Check it out."
173,0.0,0.763,0.237,0.8906,0.0021157106,0.0111341085,0.9867502,0.0014809974,0.23669387,0.76182514,0.956424,Positive,0.76182514,B001IUKD76,A2K8UBI64T0BM8,A. Carriglio,3,3,5,1262131200,Delicious!,"I first had this drink when my mother brought it back with her from a visit to her home in Brittany France and thought it was delicious!  I wish it were a bit cheaper but other than that, I love this product!"
174,0.022,0.788,0.189,0.9901,0.0049084513,0.04805464,0.9470369,0.010035915,0.27003825,0.71962583,0.95651984,Positive,0.71962583,B0081XN2HQ,A3HUV0ZQPXO3V7,Pink Dandy Chatter,0,0,5,1344902400,"Fluffy, Soft, Delicious and Sugary Sweet","I couldn't wait to try the 8&#8243; Cinnamon Coffee Cake because it is made with fresh eggs, creamy sour cream, Madagascar Bourbon Vanilla and is topped and filled with cinnamon streusel. This 8&#8243; Cinnamon Coffee Cake is available online for only $18.95. Now, I have had my fair share of cinnamon coffee cakes, but, let me just tell you that the FantasiCakes Cinnamon Coffee Cake really ""takes the cake"" with size, price, quality and taste.<br />The cake arrived very fast and was carefully packaged so that it arrived in almost perfect condition. It also comes with a large tub of white icing that you can drizzle over the top, before serving. I couldn't believe how large the size was and it actually fed my family of 5 for us to enjoy during breakfast, for three days. The cake itself is thick and almost has a solid but sponge cake type consistency that is really moist and very filling. The flavors are to die for with the sticky cinnamon outside and sweet cinnamon and vanilla swirled throughout the inside of the cake. The icing really tops it off beautifully and gives it that moist and sticky sweet flavor. Pair the cake with your morning coffee and you've got the perfect breakfast treat!"
175,0.04,0.722,0.237,0.9782,0.042037755,0.168231,0.7897312,0.041426428,0.3343617,0.62391186,0.8168454,Positive,0.62391186,B0025VRCJY,A3PPOTV6659ATF,Jerald,5,6,4,1280793600,Great but not as good as it was back in the day as a teen,I used to love these growing up and stopped drinking water and lemon juice from this brand about 5-6 years ago. This stuff used to be so strong i used to just pour some in my mouth and get that alive feeling going. It feels like the product went through changes which added more water or something to make it not so strong. The stronger it is the less you use as well. The product is still really good but the taste is the same quality as the cheaper brand names almost. I thought  these would go fast but hey all lemon stuff i love unless it goes bad. This is a good product just wish it still had that hit me in the mouth chug sensation it used to be like.
176,0.0,0.874,0.126,0.7579,0.0014610904,0.017898005,0.9806409,0.0010227633,0.2747286,0.72424865,0.9127959,Positive,0.72424865,B0025VRCJY,A2VYRRDJN2UKWB,"Dario Quinonez ""aprilkid""",1,1,5,1299974400,EXCELLENT LEMON JUICE,"One of the best lemon juice that I have tried. I am recurring customer due to the high quality of this product. When the season for fresh lemos is out, this one supplement our need for the citrus on the kitchen or refreshments.<br /><br />I will continue buying it."
177,0.0,0.938,0.062,0.4215,0.0027336779,0.04397882,0.95328754,0.0019135745,0.31218517,0.6859013,0.7918377,Positive,0.6859013,B0025VRCJY,A2ACUGNVT36JYX,Lyannah,0,0,5,1325203200,Great Product,This lemon juice is a must in my kitchen year-round. It has a powerful flavor and you don't need much of it to zest up a dish. I add a spritz of it to my water nearly every day.<br /><br />I will buy this product again and again.
178,0.058,0.794,0.148,0.6249,0.03318732,0.17210297,0.79470974,0.040631123,0.35867208,0.6006968,0.72053576,Positive,0.6006968,B0025VRCJY,A3F8JQ5J29GWUV,qv240,0,0,5,1315526400,Handy,"Fast delivery and good product. This is the same lemon juice concentrate you can find in stores and it's really handy to have around to add to sauces, dressings, etc. Such a pain to squeeze fresh juice everytime you need it, nevermind having the lemons on hand to begin with."
179,0.2,0.63,0.171,0.1203,0.06252631,0.1833647,0.75410897,0.10376841,0.31735528,0.57917625,0.52019787,Positive,0.57917625,B0025VRCJY,A3L9ZT7SRJYLVH,"JDTexan ""JDTexan""",0,2,4,1293926400,ReaLemon Juice from Amazon.,"This is not as good as the Frozen Lemon juice, but it is good. It has a slightly odd flavor, perhaps from a preservative. Sure wish I could order the frozen juice!"
180,0.048,0.829,0.122,0.7458,0.011383903,0.054276668,0.93433946,0.022368733,0.28669366,0.6906376,0.8698089,Positive,0.6906376,B005CJVVJ8,A3O8ZE8BHREE0W,Tom Falcon,8,8,4,1314316800,"relaxing, almost like something you smoke","Couldn't believe it when told how relaxing this beverage was. Seriously, drink it only if you are getting ready for a nap or bedtime. If you have plans to drive or perform any other activity not recommended.<br /><br />I feel my arms and legs almost tingle with relaxation. After a short time my eyes start to get droopy and I am in another place.<br /><br />Love this stuff."
181,0.076,0.767,0.156,0.6085,0.1188616,0.34905046,0.5320879,0.10600312,0.47443533,0.41926152,0.47180843,Neutral,0.47443533,B005CJVVJ8,A3BSTFFIKK5YTW,"BOATS99 ""BOATS99""",6,6,4,1327968000,Never paid that much !,I bought these at Grocery Outlet here in the Seattle Tacoma are for $4.00 a case of tweleve not paying $38.00 Yes 3 for a dollar. I like the taste not great but not bad either low calorie will buy more but not at this whacked out price.
182,0.0,0.433,0.567,0.9667,0.0018885686,0.007512773,0.9905986,0.0013219981,0.13515894,0.8635191,0.9821069,Positive,0.8635191,B005CJVVJ8,A3F44FUPG97AA9,Monie,1,1,5,1339545600,Marley's Mellow Mood Lite - Half Tea Half Lemonade,"This is an great product. The taste is great, and it works exactly as described. Superb natural sleep aid. AMAZING!"
183,0.088,0.743,0.169,0.943,0.025213907,0.10751438,0.8672718,0.044049732,0.29816008,0.65779024,0.87234044,Positive,0.65779024,B005CJVVJ8,A1AL946PZ24084,Melinda K. Sanders,0,0,3,1334707200,Great product to help you sleep,"WE have been looking for ""natural"" ways to help us sleep since we always seem to be overloaded with stress and a busy schedule. Yes, we'd probably be better served taking a yoga class, but this is a good second choice. This helps you fall asleep and stay asleep. I drank half the first night and that was plenty for me. After about 30 minutes, I was ready for bed! I woke up refreshed and with no sleepy-drug hangover, so that is a huge bonus.<br /><br />I gave the product 3 stars (instead of the 5 it deserves) as their packing job was marginal at best. The product arrived with 2 broken bottles, which at this price is a $6 loss! The bottles are glass and all they did was wrap one layer of the small-bubbled bubble wrap around the case and placed it in a larger box with extra room to move around in that box. Big packing fail, but the product is awesome."
184,0.0,0.857,0.143,0.9577,0.0025648735,0.030259036,0.967176,0.0017954115,0.2782813,0.71992326,0.96253777,Positive,0.71992326,B001KUUNP6,A262Z0S6PT9U16,Lee Thombley,3,3,5,1292716800,Perfect for gluten-free chocolate chip cookies,"We made chocolate chip cookies with BRM Garbanzo Bean Flour and the results were fantastic!  The brown sugar and chocolate mask any bean taste that other reviews have mentioned.  Our friends couldn't discern any difference from classic CCCs.  The texture, body, and elasticity (meaning reduced tendency to fall apart that occurs with most other gluten-free flours) is nice and chewy -- the same as CCCs made with regular flour.  And an added bonus -- the high protein and fiber level (I calculate 2-3 g fiber/cookie) fills you up so that you are satisfied with smaller servings and the glycemic index is significantly lower.<br /><br />I highly recommend this flour even if CCCs are the only thing you make with it."
185,0.11,0.593,0.297,0.6597,0.0019503072,0.0129919145,0.9850578,0.034365214,0.18699434,0.77864045,0.8860853,Positive,0.77864045,B001KUUNP6,A317BY3IPZ83MJ,"James G. Colet ""psychocarp""",3,3,5,1235520000,Garbonzo  Bean Flour,This  is great stuff.  Made some really tasty banana bread.  Good quality and lowest price in town.
186,0.189,0.811,0.0,-0.5994,0.14508109,0.42683983,0.42807904,0.15825677,0.54208785,0.29965532,0.018278599,Neutral,0.54208785,B001KUUNP6,A18VJ0WOQAIZYD,Ean Behr,0,0,5,1337299200,yum falafel,"We had trouble finding this locally - delivery was fast, no more hunting up and down the flour aisle at our local grocery stores."
187,0.016,0.842,0.142,0.9944,0.011416696,0.18703969,0.8015436,0.012791688,0.38352782,0.6036805,0.85140884,Positive,0.6036805,B000NY8ODS,A1IU7S4HCK1XK0,Joanna Daneman,2,2,5,1333843200,"Make a fresh fruit tart, light and beautiful","This packet of glaze is the secret to making those European style fresh fruit tarts. I am about to make one for a pie auction at church, after a friend requested that something ""strawberry"" should be offered. You can make the most amazing and relatively ""healthy"" fruit tarts by baking a base, layering it with uncooked, fresh, sliced fruit, then pouring over the made-up contents of one of these packets. They harden up at room temperature, hold the fruit together so you can slice the tart, and they let the beauty of the arranged fruit show through. I've also seen this glaze used over cheesecakes, to hold a fruit topping in place. Personally, I do not like cheesecake (too rich for me) but a fruit glazed cheesecake is gorgeous, I will admit. To do this, slice fruit and layer it on the cheesecake while it's still in the springform pan. Pour on the glaze, let it set up and then remove the springform. You'll have a clear layer of fruit on top of the cheesecake. Cherries, strawberries or sliced mangos are nice, but the best one I ever had used thin slices of lemons, that had been gently poached in sugar syrup before they were layered on the cake.<br /><br />I use a base of sponge cake, baked in a shallow form, but other bases can be pate sucre  (a kind of French pastry that is a bit like a sugar cookie) that works well in those fluted, straight-sided forms. You can also make mini-tarts in a muffin pan, pre-baking each mold with a layer of pie crust (even commercial crust works, though again, I prefer pate sucre, it holds its shape better and is more substantial and has a better crumb.) Just blind-bake the muffin tins lined with pate, then pop them out and fill with fresh fruits (berries are great) and pour over the glaze. Some people put a layer of creme patisserie, which is a pastry cream like custard but stabilized with flour,  below the fruit and I happen to think these taste best.<br /><br />If you get into baking, this glaze is a must-have on the shelf. The ingredients are vegan: tapioca starch, carrageenan, dextrose, cream of tartar, locust bean gum, so if you are looking to make a vegan tofu cheesecake, you can use this on top, as well as use it for fruit tarts with a nut crust base."
188,0.0,0.824,0.176,0.6983,0.037357345,0.22594142,0.73670125,0.02615014,0.40535897,0.56849086,0.69903076,Positive,0.56849086,B00029XIZI,A2S72TUJDQUBMH,Nadia,0,0,5,1236124800,Miracle,"My Scotties were full of hot spots and when I used this within a week all the hot spots were gone. The smell is kinda strong, but not bad. It's tolerablel."
